,0,1,2,3,4,5
0,SH600713,3,南京市人民政府国有资产监督管理委员会,100.00%,2,南京新工投资集团有限责任公司
0,SH600713,3,南京医药产业(集团)有限责任公司,100.00%,2,南京医药集团有限责任公司
0,SH600713,4,南京新工投资集团有限责任公司,100.00%,3,南京医药产业(集团)有限责任公司
0,SZ300376,2,扬州东方集团有限公司,56.77%,1,易事特集团股份有限公司
0,SZ300376,2,何思模,0.02%,1,易事特集团股份有限公司
0,SZ300376,3,何思模,90.00%,2,扬州东方集团有限公司
0,SZ300315,2,姚文彬,15.99%,1,北京掌趣科技股份有限公司
0,SZ002583,2,陈清州,52.00%,1,海能达通信股份有限公司
0,SH603968,2,丁彩峰,6.70%,1,南通醋酸化工股份有限公司
0,SH603968,2,顾清泉,9.98%,1,南通醋酸化工股份有限公司
0,SH603968,2,钱进,3.17%,1,南通醋酸化工股份有限公司
0,SH603968,2,薛金全,3.17%,1,南通醋酸化工股份有限公司
0,SH603968,2,庆九,6.70%,1,南通醋酸化工股份有限公司
0,SH603968,2,帅建新,3.46%,1,南通醋酸化工股份有限公司
0,SZ002567,2,湖南唐人神控股投资股份有限公司,23.70%,1,唐人神集团股份有限公司
0,SZ002567,3,湖南山业投资咨询有限公司,59.87%,2,湖南唐人神控股投资股份有限公司
0,SZ002567,4,陶业,30.00%,3,湖南山业投资咨询有限公司
0,SZ002567,4,陶一山,70.00%,3,湖南山业投资咨询有限公司
0,SZ002518,2,刘玲,3.63%,1,深圳科士达科技股份有限公司
0,SZ002518,2,新疆科士达股权投资合伙企业(有限合伙),60.09%,1,深圳科士达科技股份有限公司
0,SZ002518,3,刘玲,10.91%,2,新疆科士达股权投资合伙企业(有限合伙)
0,SZ002518,3,刘程宇,89.09%,2,新疆科士达股权投资合伙企业(有限合伙)
0,SZ000543,2,华安-兴业-皖能电力定向6号资产管理计划,0.25%,1,安徽省皖能股份有限公司
0,SZ000543,2,安徽省能源物资供销公司,2.04%,1,安徽省皖能股份有限公司
0,SZ000543,2,安徽省能源集团有限公司,42.69%,1,安徽省皖能股份有限公司
0,SZ000543,3,安徽省能源物资供销公司,100%,2,华安-兴业-皖能电力定向6号资产管理计划
0,SZ000543,4,安徽省能源集团有限公司,100.00%,3,安徽省能源物资供销公司
0,SZ000543,5,安徽省国有资产监督管理委员会,100.00%,4,安徽省能源集团有限公司
0,SH600718,2,阿尔派电子(中国)有限公司,8.83%,1,东软集团股份有限公司
0,SH600718,2,SAP AG,1.31%,1,东软集团股份有限公司
0,SH600718,2,INTEL CAPITAL CORPORATION,1.29%,1,东软集团股份有限公司
0,SH600718,2,东北大学科技产业集团有限公司,14.94%,1,东软集团股份有限公司
0,SH600718,2,东芝解决方案株式会社,1.15%,1,东软集团股份有限公司
0,SH600718,2,大连东软控股有限公司,4.95%,1,东软集团股份有限公司
0,SH600718,2,宝钢集团有限公司,1.33%,1,东软集团股份有限公司
0,SH600718,2,阿尔派株式会社,1.61%,1,东软集团股份有限公司
0,SH600718,3,INTEL CORPORATION,100.00%,2,INTEL CAPITAL CORPORATION
0,SH600718,3,阿尔派株式会社,100.00%,2,阿尔派电子(中国)有限公司
0,SH600718,3,国务院国有资产监督管理委员会,100.00%,2,宝钢集团有限公司
0,SH600718,3,东北大学,100.00%,2,东北大学科技产业集团有限公司
0,SH600718,3,株式会社东芝,100.00%,2,东芝解决方案株式会社
0,SH600718,4,中华人民共和国教育部,100.00%,3,东北大学
0,SH600171,2,华大半导体有限公司,26.45%,1,上海贝岭股份有限公司
0,SH600171,3,中国电子信息产业集团有限公司,100.00%,2,华大半导体有限公司
0,SH600171,4,国务院国有资产监督管理委员会,100.00%,3,中国电子信息产业集团有限公司
0,SZ300439,2,邹继华,3.37%,1,宁波美康生物科技股份有限公司
0,SZ300439,2,宁波美康盛德投资咨询有限公司,11.76%,1,宁波美康生物科技股份有限公司
0,SZ300439,2,邹炳德,51.80%,1,宁波美康生物科技股份有限公司
0,SZ300439,3,邹炳德,76.92%,2,宁波美康盛德投资咨询有限公司
0,SZ300459,2,金科控股集团有限公司,18.09%,1,浙江金科娱乐文化股份有限公司
0,SZ300459,2,朱志刚,11.86%,1,浙江金科娱乐文化股份有限公司
0,SZ300459,3,朱志刚,84.00%,2,金科控股集团有限公司
0,SZ300442,2,苏州工业园区合杰创业投资中心(有限合伙),5.25%,1,上海普丽盛包装股份有限公司
0,SZ300442,2,上海大容贸易有限公司,27.80%,1,上海普丽盛包装股份有限公司
0,SZ300442,3,舒石泉,10.00%,2,上海大容贸易有限公司
0,SZ300442,3,张锡亮,10.00%,2,上海大容贸易有限公司
0,SZ300442,3,姜晓伟,10.00%,2,上海大容贸易有限公司
0,SZ300442,3,姜卫东,70.00%,2,上海大容贸易有限公司
0,SZ300442,3,舒石泉,84.00%,2,苏州工业园区合杰创业投资中心(有限合伙)
0,SZ300442,3,姜晓伟,1.00%,2,苏州工业园区合杰创业投资中心(有限合伙)
0,SH603003,2,徐增增,2.72%,1,上海龙宇燃油股份有限公司
0,SH603003,2,刘振光,1.41%,1,上海龙宇燃油股份有限公司
0,SH603003,2,上海龙宇控股有限公司,26.56%,1,上海龙宇燃油股份有限公司
0,SH603003,3,刘策,45.00%,2,上海龙宇控股有限公司
0,SH603003,3,刘振光,20.29%,2,上海龙宇控股有限公司
0,SH603003,3,徐增增,34.72%,2,上海龙宇控股有限公司
0,SZ002321,2,河南省潢川华英禽业总公司,15.73%,1,河南华英农业发展股份有限公司
0,SZ002321,3,潢川县财政局,100.00%,2,河南省潢川华英禽业总公司
0,SH600987,2,浙江航民实业集团有限公司,32.90%,1,浙江航民股份有限公司
0,SH600987,3,杭州萧山航民村资产经营中心,82.00%,2,浙江航民实业集团有限公司
0,SZ000970,2,北京三环新材料高技术公司,23.17%,1,北京中科三环高技术股份有限公司
0,SZ000970,3,中科实业集团(控股)有限公司,100.00%,2,北京三环新材料高技术公司
0,SZ000970,4,中国科学院国有资产经营有限责任公司,67.50%,3,中科实业集团(控股)有限公司
0,SZ000970,5,中国科学院,100.00%,4,中国科学院国有资产经营有限责任公司
0,SZ300435,2,浙江中泰钢业集团有限公司,53.54%,1,杭州中泰深冷技术股份有限公司
0,SZ300435,2,章有虎,10.09%,1,杭州中泰深冷技术股份有限公司
0,SZ300435,3,章有虎,20.00%,2,浙江中泰钢业集团有限公司
0,SZ300435,3,章有春,80.00%,2,浙江中泰钢业集团有限公司
0,SZ000712,2,杨志茂,7.40%,1,广东锦龙发展股份有限公司
0,SZ000712,2,东莞市新世纪科教拓展有限公司,42.65%,1,广东锦龙发展股份有限公司
0,SZ000712,3,东莞市弘舜实业发展有限公司,70.00%,2,东莞市新世纪科教拓展有限公司
0,SZ000712,3,东莞市裕和实业有限公司,30.00%,2,东莞市新世纪科教拓展有限公司
0,SZ000712,4,杨志茂,24.00%,3,东莞市弘舜实业发展有限公司
0,SZ000712,4,朱凤廉,6.00%,3,东莞市弘舜实业发展有限公司
0,SZ000712,4,东莞市裕和实业有限公司,70.00%,3,东莞市弘舜实业发展有限公司
0,SZ000712,5,杨志茂,80.00%,4,东莞市裕和实业有限公司
0,SZ000712,5,朱凤廉,20.00%,4,东莞市裕和实业有限公司
0,SH600308,2,华泰集团有限公司,35.64%,1,山东华泰纸业股份有限公司
0,SH600308,3,李建华,40.00%,2,华泰集团有限公司
0,SH600074,2,庄敏,35.04%,1,江苏保千里视像科技集团股份有限公司
0,SZ002162,2,太平洋数码有限公司,7.23%,1,上海悦心健康集团股份有限公司
0,SZ002162,2,斯米克工业有限公司,46.92%,1,上海悦心健康集团股份有限公司
0,SZ002162,3,斯米克工业集团有限公司,100.00%,2,太平洋数码有限公司
0,SZ002162,3,斯米克工业集团有限公司,100.00%,2,斯米克工业有限公司
0,SZ002162,4,斯米克管理有限公司,33.96%,3,斯米克工业集团有限公司
0,SZ002162,5,李慈雄,100.00%,4,斯米克管理有限公司
0,SZ002040,2,南京港(集团)有限公司,60.28%,1,南京港股份有限公司
0,SZ002040,3,中国外运长航集团有限公司,45.00%,2,南京港(集团)有限公司
0,SZ002040,3,南京市交通建设投资控股(集团)有限责任公司,55.00%,2,南京港(集团)有限公司
0,SZ002040,4,南京市国有资产监督管理委员会,100.00%,3,南京市交通建设投资控股(集团)有限责任公司
0,SH600855,2,中国航天科工集团第二研究院七○六所,1.29%,1,北京航天长峰股份有限公司
0,SH600855,2,中国航天科工集团公司,0.88%,1,北京航天长峰股份有限公司
0,SH600855,2,中国航天科工防御技术研究院,29.07%,1,北京航天长峰股份有限公司
0,SH600855,2,中国航天科工集团第二研究院二○六所,2.80%,1,北京航天长峰股份有限公司
0,SH600855,2,中国航天科工集团第二研究院二○四所,3.09%,1,北京航天长峰股份有限公司
0,SH600855,3,中国航天科工防御技术研究院,100.00%,2,中国航天科工集团第二研究院七○六所
0,SH600855,3,中国航天科工防御技术研究院,100.00%,2,中国航天科工集团第二研究院二○六所
0,SH600855,3,中国航天科工防御技术研究院,100.00%,2,中国航天科工集团第二研究院二○四所
0,SH600855,4,中国航天科工集团公司,100.00%,3,中国航天科工防御技术研究院
0,SH600855,5,国务院国有资产监督管理委员会,100.00%,4,中国航天科工集团公司
0,SZ002805,2,赵光辉,43.54%,1,山东丰元化学股份有限公司
0,SZ002648,2,嘉兴茂源投资有限公司,6.38%,1,浙江卫星石化股份有限公司
0,SZ002648,2,浙江卫星控股股份有限公司,49.88%,1,浙江卫星石化股份有限公司
0,SZ002648,3,浙江卫星控股股份有限公司,76.50%,2,嘉兴茂源投资有限公司
0,SZ002648,4,杨卫东,50.00%,3,浙江卫星控股股份有限公司
0,SZ002121,2,饶陆华,40.96%,1,深圳市科陆电子科技股份有限公司
0,SH600834,2,上海申通地铁集团有限公司,58.43%,1,上海申通地铁股份有限公司
0,SH600834,3,上海久事公司,66.33%,2,上海申通地铁集团有限公司
0,SH600834,4,上海市国有资产监督管理委员会,100.00%,3,上海久事公司
0,SZ002068,2,景德镇市焦化工业集团有限责任公司,43.59%,1,江西黑猫炭黑股份有限公司
0,SZ002068,2,景德镇市国有资产经营管理有限公司,0.13%,1,江西黑猫炭黑股份有限公司
0,SZ002068,3,景德镇市国有资产经营管理有限公司,100.00%,2,景德镇市焦化工业集团有限责任公司
0,SZ002068,4,景德镇市国有资产监督管理委员会,100.00%,3,景德镇市国有资产经营管理有限公司
0,SH603101,2,潘锦海,62.39%,1,新疆汇嘉时代百货股份有限公司
0,SH603101,2,乌鲁木齐博瑞尚荣股权投资管理合伙企业(有限合伙),1.15%,1,新疆汇嘉时代百货股份有限公司
0,SH603101,2,新疆金汇佳股权投资管理合伙企业(有限合伙),1.13%,1,新疆汇嘉时代百货股份有限公司
0,SH603101,3,潘锦海,51.23%,2,乌鲁木齐博瑞尚荣股权投资管理合伙企业(有限合伙)
0,SH603101,3,潘锦海,31.02%,2,新疆金汇佳股权投资管理合伙企业(有限合伙)
0,SZ000568,2,泸州市兴泸投资集团有限公司,26.10%,1,泸州老窖股份有限公司
0,SZ000568,2,泸州老窖集团有限责任公司,28.11%,1,泸州老窖股份有限公司
0,SZ000568,2,泸州市国有资产监督管理委员会,0.08%,1,泸州老窖股份有限公司
0,SZ000568,3,泸州市国有资产监督管理委员会,100.00%,2,泸州市兴泸投资集团有限公司
0,SZ000568,3,泸州市国有资产监督管理委员会,100.00%,2,泸州老窖集团有限责任公司
0,SZ002723,2,蒋小荣,37.52%,1,广东金莱特电器股份有限公司
0,SZ002723,2,江门市向日葵投资有限公司,2.89%,1,广东金莱特电器股份有限公司
0,SZ002723,3,蒋小荣,61.58%,2,江门市向日葵投资有限公司
0,SZ000795,2,横店集团控股有限公司,39.38%,1,英洛华科技股份有限公司
0,SZ000795,3,横店社团经济企业联合会,70.00%,2,横店集团控股有限公司
0,SZ000599,2,双星集团有限责任公司,23.38%,1,青岛双星股份有限公司
0,SZ000599,3,青岛市国有资产监督管理委员会,100.00%,2,双星集团有限责任公司
0,SZ002287,2,甘肃奇正实业集团有限公司,69.16%,1,西藏奇正藏药股份有限公司
0,SZ002287,2,西藏宇妥文化发展有限公司,20.68%,1,西藏奇正藏药股份有限公司
0,SZ002287,3,雷菊芳,68.73%,2,甘肃奇正实业集团有限公司
0,SZ002287,3,雷菊芳,90.00%,2,西藏宇妥文化发展有限公司
0,SZ000429,2,新粤有限公司,0.63%,1,广东省高速公路发展股份有限公司
0,SZ000429,2,广东省交通集团有限公司,24.55%,1,广东省高速公路发展股份有限公司
0,SZ000429,2,广东省高速公路有限公司,2.53%,1,广东省高速公路发展股份有限公司
0,SZ000429,2,广东省公路建设有限公司,22.30%,1,广东省高速公路发展股份有限公司
0,SZ000429,3,广东省交通集团有限公司,100.00%,2,新粤有限公司
0,SZ000429,3,广东省交通集团有限公司,86.62%,2,广东省高速公路有限公司
0,SZ000429,3,广东省交通集团有限公司,91.92%,2,广东省公路建设有限公司
0,SZ000429,4,广东省国有资产监督管理委员会,100.00%,3,广东省交通集团有限公司
0,SH600860,2,北京京城机电控股有限责任公司,43.30%,1,北京京城机电股份有限公司
0,SH600860,3,北京国有资本经营管理中心,100.00%,2,北京京城机电控股有限责任公司
0,SH600860,4,北京市人民政府国有资产监督管理委员会,100.00%,3,北京国有资本经营管理中心
0,SH600300,2,维维集团股份有限公司,30.95%,1,维维食品饮料股份有限公司
0,SH600300,3,维维控股有限公司,65.10%,2,维维集团股份有限公司
0,SH600300,4,"杨启典,崔焕礼,魏伯玲,胡云峰,张桂宣,厐政堂,曹荣开",51.00%,3,维维控股有限公司
0,SZ002144,2,沈国甫,21.36%,1,宏达高科控股股份有限公司
0,SH600385,2,北京新恒基房地产集团有限公司,1.35%,1,山东金泰集团股份有限公司
0,SH600385,2,北京新恒基投资管理集团有限公司,17.38%,1,山东金泰集团股份有限公司
0,SH600385,3,黄俊钦,4.00%,2,北京新恒基房地产集团有限公司
0,SH600385,3,北京新恒基投资管理集团有限公司,95.00%,2,北京新恒基房地产集团有限公司
0,SH600385,4,黄俊钦,80.00%,3,北京新恒基投资管理集团有限公司
0,SZ002047,2,古少明,21.51%,1,深圳市宝鹰建设控股集团股份有限公司
0,SZ002047,2,吴玉琼,0.59%,1,深圳市宝鹰建设控股集团股份有限公司
0,SZ002047,2,深圳市宝信投资控股有限公司,11.41%,1,深圳市宝鹰建设控股集团股份有限公司
0,SZ002047,2,深圳市宝贤投资有限公司,12.55%,1,深圳市宝鹰建设控股集团股份有限公司
0,SZ002047,3,古少明,41.45%,2,深圳市宝信投资控股有限公司
0,SZ002047,3,古少明,95.00%,2,深圳市宝贤投资有限公司
0,SZ002166,2,秦本军,17.57%,1,桂林莱茵生物科技股份有限公司
0,SZ002300,2,福州太顺实业有限公司,22.31%,1,福建南平太阳电缆股份有限公司
0,SZ002300,2,李云孝,100%,1,福建南平太阳电缆股份有限公司
0,SZ002300,3,刘秀萍,60.00%,2,福州太顺实业有限公司
0,SZ002300,3,李文亮,40.00%,2,福州太顺实业有限公司
0,SZ002520,2,吴捷先生和吴良定先生家族,7.89%,1,浙江日发精密机械股份有限公司
0,SZ002520,2,五都投资有限公司,1.29%,1,浙江日发精密机械股份有限公司
0,SZ002520,2,浙江日发控股集团有限公司,44.78%,1,浙江日发精密机械股份有限公司
0,SZ002520,3,浙江日发控股集团有限公司,100.00%,2,五都投资有限公司
0,SZ002520,4,吴捷先生和吴良定先生家族,52.02%,3,浙江日发控股集团有限公司
0,SH600559,2,河北衡水老白干酿酒(集团)有限公司,28.85%,1,河北衡水老白干酒业股份有限公司
0,SH600559,3,衡水市工业和信息化局,100.00%,2,河北衡水老白干酿酒(集团)有限公司
0,SH600523,2,中国贵州航空工业(集团)有限责任公司,9.28%,1,贵州贵航汽车零部件股份有限公司
0,SH600523,2,中国航空汽车系统控股有限公司,37.01%,1,贵州贵航汽车零部件股份有限公司
0,SH600523,3,中航通用飞机有限责任公司,100.00%,2,中国贵州航空工业(集团)有限责任公司
0,SH600523,3,中国航空工业集团公司,70.11%,2,中国航空汽车系统控股有限公司
0,SH600523,3,中国贵州航空工业(集团)有限责任公司,22.47%,2,中国航空汽车系统控股有限公司
0,SH600523,4,中国航空工业集团公司,70.00%,3,中航通用飞机有限责任公司
0,SH600523,5,国务院国有资产监督管理委员会,100.00%,4,中国航空工业集团公司
